customer_id,signup_date,plan,region,segment,monthly_spend,support_tickets,days_active,engagement_score,churned,tenure_days,last_activity_date,signup_month,cohort
CUST0991,2022-04-01,Free,North America,Individual,33.68,1,84,54,1,139,2022-08-18,2022-04,2022-04
CUST0992,2022-01-01,Enterprise,North America,SMB,48.71,1,408,71,0,428,2023-03-05,2022-01,2022-01
CUST0993,2022-08-01,Enterprise,North America,Individual,24.8,2,197,34,0,230,2023-03-19,2022-08,2022-08
CUST0994,2024-05-01,Free,Europe,SMB,18.57,1,438,82,1,454,2025-07-29,2024-05,2024-05
CUST0995,2022-03-01,Free,Asia,SMB,34.18,2,537,72,1,554,2023-09-06,2022-03,2022-03
CUST0996,2024-08-01,Pro,Asia,Enterprise,23.38,5,566,85,1,646,2026-05-09,2024-08,2024-08
CUST0997,2022-10-01,Basic,Africa,Individual,29.18,1,131,50,0,196,2023-04-15,2022-10,2022-10
CUST0998,2022-10-01,Free,Europe,SMB,33.54,3,451,80,1,501,2024-02-14,2022-10,2022-10
CUST0999,2023-07-01,Pro,LATAM,Enterprise,28.11,1,507,83,0,571,2025-01-22,2023-07,2023-07
CUST1000,2024-10-01,Basic,LATAM,SMB,52.34,3,149,53,0,191,2025-04-10,2024-10,2024-10
CUST1001,2024-09-01,Enterprise,Asia,SMB,60.46,2,320,74,0,376,2025-09-12,2024-09,2024-09
CUST1002,2023-11-01,Free,Europe,SMB,50.53,2,517,78,0,526,2025-04-10,2023-11,2023-11
CUST1003,2024-04-01,Basic,LATAM,SMB,5.0,4,190,22,1,226,2024-11-13,2024-04,2024-04
CUST1004,2024-08-01,Basic,North America,SMB,23.44,3,107,36,0,154,2025-01-02,2024-08,2024-08
CUST1005,2022-07-01,Pro,Europe,Individual,31.78,0,67,97,0,135,2022-11-13,2022-07,2022-07
CUST1006,2024-05-01,Basic,Europe,Individual,5.0,3,423,97,0,478,2025-08-22,2024-05,2024-05
CUST1007,2022-08-01,Basic,Asia,Enterprise,19.23,0,470,65,1,545,2024-01-28,2022-08,2022-08
CUST1008,2022-01-01,Free,North America,Individual,31.55,0,569,57,0,604,2023-08-28,2022-01,2022-01
CUST1009,2022-03-01,Pro,Africa,SMB,26.92,2,491,54,0,521,2023-08-04,2022-03,2022-03
CUST1010,2023-12-01,Basic,Asia,Individual,35.16,2,641,20,1,695,2025-10-26,2023-12,2023-12
CUST1011,2023-11-01,Free,Europe,SMB,10.15,0,323,48,0,360,2024-10-26,2023-11,2023-11
CUST1012,2022-08-01,Pro,Africa,Individual,26.71,0,429,23,1,501,2023-12-15,2022-08,2022-08
CUST1013,2025-01-01,Free,Europe,Individual,37.73,5,121,80,1,210,2025-07-30,2025-01,2025-01
CUST1014,2022-03-01,Free,Africa,Enterprise,35.18,3,638,36,0,652,2023-12-13,2022-03,2022-03
CUST1015,2024-09-01,Pro,Europe,Enterprise,43.04,2,35,47,0,50,2024-10-21,2024-09,2024-09
CUST1016,2024-04-01,Basic,North America,SMB,41.99,1,300,69,1,376,2025-04-12,2024-04,2024-04
CUST1017,2022-08-01,Pro,LATAM,SMB,27.67,3,649,27,1,720,2024-07-21,2022-08,2022-08
CUST1018,2024-10-01,Free,Asia,SMB,37.16,0,588,53,0,640,2026-07-03,2024-10,2024-10
CUST1019,2024-11-01,Pro,LATAM,SMB,20.6,0,128,78,0,183,2025-05-03,2024-11,2024-11
CUST1020,2024-08-01,Free,Africa,SMB,30.14,1,555,37,0,561,2026-02-13,2024-08,2024-08
CUST1021,2023-12-01,Basic,LATAM,Individual,16.0,1,223,78,0,279,2024-09-05,2023-12,2023-12
CUST1022,2023-02-01,Enterprise,Asia,SMB,54.18,2,186,46,1,240,2023-09-29,2023-02,2023-02
CUST1023,2024-08-01,Pro,LATAM,SMB,30.08,3,144,35,0,195,2025-02-12,2024-08,2024-08
CUST1024,2023-04-01,Basic,Asia,Enterprise,54.15,2,425,29,1,428,2024-06-02,2023-04,2023-04
CUST1025,2022-04-01,Free,Europe,Individual,40.61,3,551,95,0,593,2023-11-15,2022-04,2022-04
CUST1026,2025-01-01,Pro,LATAM,SMB,19.06,3,243,41,1,282,2025-10-10,2025-01,2025-01
CUST1027,2023-09-01,Basic,North America,SMB,39.52,3,562,35,0,591,2025-04-14,2023-09,2023-09
CUST1028,2023-02-01,Pro,Asia,Individual,49.57,3,44,31,1,53,2023-03-26,2023-02,2023-02
CUST1029,2024-07-01,Pro,LATAM,Individual,33.6,4,448,94,0,454,2025-09-28,2024-07,2024-07
CUST1030,2023-06-01,Free,Asia,Individual,36.33,3,397,70,0,432,2024-08-06,2023-06,2023-06
CUST1031,2022-07-01,Free,Asia,Individual,25.07,2,242,20,1,276,2023-04-03,2022-07,2022-07
CUST1032,2022-10-01,Pro,LATAM,Individual,35.43,0,34,46,1,121,2023-01-30,2022-10,2022-10
CUST1033,2022-07-01,Free,Europe,SMB,39.28,4,260,86,0,298,2023-04-25,2022-07,2022-07
CUST1034,2024-09-01,Free,LATAM,SMB,24.58,5,230,31,1,265,2025-05-24,2024-09,2024-09
CUST1035,2023-11-01,Enterprise,North America,SMB,15.57,4,431,49,0,450,2025-01-24,2023-11,2023-11
CUST1036,2023-09-01,Basic,North America,Enterprise,58.18,1,178,28,1,226,2024-04-14,2023-09,2023-09
CUST1037,2023-07-01,Pro,North America,Individual,45.87,0,613,72,0,671,2025-05-02,2023-07,2023-07
CUST1038,2023-07-01,Basic,Europe,Individual,25.14,2,521,80,1,569,2025-01-20,2023-07,2023-07
CUST1039,2024-12-01,Basic,Europe,SMB,38.95,4,255,73,0,344,2025-11-10,2024-12,2024-12
CUST1040,2024-05-01,Free,LATAM,Individual,8.39,1,615,56,0,640,2026-01-31,2024-05,2024-05
CUST1041,2023-06-01,Free,Europe,Individual,5.0,0,198,84,0,233,2024-01-20,2023-06,2023-06
CUST1042,2022-02-01,Free,Europe,Individual,54.51,1,181,61,1,223,2022-09-12,2022-02,2022-02
CUST1043,2022-01-01,Basic,North America,Individual,39.13,3,253,68,0,295,2022-10-23,2022-01,2022-01
CUST1044,2022-05-01,Pro,Europe,Enterprise,34.14,2,533,23,1,608,2023-12-30,2022-05,2022-05
CUST1045,2023-08-01,Basic,Asia,Individual,39.19,1,579,83,0,611,2025-04-03,2023-08,2023-08
CUST1046,2022-11-01,Basic,North America,SMB,93.07,2,73,98,0,150,2023-03-31,2022-11,2022-11
CUST1047,2022-02-01,Basic,North America,Individual,50.64,2,533,70,0,577,2023-09-01,2022-02,2022-02
CUST1048,2022-03-01,Free,North America,SMB,16.18,2,270,91,1,314,2023-01-09,2022-03,2022-03
CUST1049,2023-11-01,Basic,North America,Individual,5.0,6,380,79,0,467,2025-02-10,2023-11,2023-11
CUST1050,2022-12-01,Free,Europe,SMB,53.98,3,52,98,0,66,2023-02-05,2022-12,2022-12
CUST1051,2023-08-01,Free,North America,Individual,50.41,4,627,50,1,643,2025-05-05,2023-08,2023-08
CUST1052,2022-05-01,Free,Asia,Individual,45.35,3,72,91,1,83,2022-07-23,2022-05,2022-05
CUST1053,2025-01-01,Basic,LATAM,SMB,20.37,1,495,77,0,516,2026-06-01,2025-01,2025-01
CUST1054,2024-06-01,Pro,Europe,Individual,41.54,2,69,23,0,91,2024-08-31,2024-06,2024-06
CUST1055,2022-09-01,Free,Africa,Individual,21.98,2,332,41,1,421,2023-10-27,2022-09,2022-09
CUST1056,2024-10-01,Free,Europe,Individual,46.93,3,204,22,0,281,2025-07-09,2024-10,2024-10
CUST1057,2024-11-01,Basic,Europe,Enterprise,52.69,1,561,98,0,572,2026-05-27,2024-11,2024-11
CUST1058,2023-10-01,Free,Africa,Individual,25.22,1,490,66,1,557,2025-04-10,2023-10,2023-10
CUST1059,2023-12-01,Pro,North America,SMB,55.37,1,222,57,0,272,2024-08-29,2023-12,2023-12
CUST1060,2023-05-01,Basic,Africa,Individual,37.07,2,273,52,0,285,2024-02-10,2023-05,2023-05
CUST1061,2022-10-01,Basic,North America,Individual,43.85,1,309,97,0,365,2023-10-01,2022-10,2022-10
CUST1062,2024-06-01,Basic,Europe,Individual,11.43,2,65,67,0,119,2024-09-28,2024-06,2024-06
CUST1063,2023-11-01,Free,North America,Enterprise,39.18,1,586,84,0,667,2025-08-29,2023-11,2023-11
CUST1064,2024-08-01,Basic,Asia,Individual,22.84,0,569,45,1,596,2026-03-20,2024-08,2024-08
CUST1065,2023-05-01,Basic,Asia,Individual,43.54,3,183,27,1,226,2023-12-13,2023-05,2023-05
CUST1066,2023-05-01,Pro,Asia,Individual,61.41,2,52,69,0,70,2023-07-10,2023-05,2023-05
CUST1067,2023-02-01,Free,Europe,Individual,40.21,0,120,99,1,165,2023-07-16,2023-02,2023-02
CUST1068,2022-09-01,Basic,Europe,Individual,18.78,1,419,57,0,421,2023-10-27,2022-09,2022-09
CUST1069,2022-02-01,Basic,North America,SMB,46.28,1,388,29,0,470,2023-05-17,2022-02,2022-02
CUST1070,2024-01-01,Free,Europe,Individual,42.23,2,579,61,1,598,2025-08-21,2024-01,2024-01
CUST1071,2022-09-01,Basic,Africa,Individual,72.05,3,257,56,0,281,2023-06-09,2022-09,2022-09
CUST1072,2023-10-01,Pro,Europe,SMB,39.57,3,231,45,0,305,2024-08-01,2023-10,2023-10
CUST1073,2022-04-01,Pro,LATAM,Individual,24.46,2,379,31,0,434,2023-06-09,2022-04,2022-04
CUST1074,2024-02-01,Free,LATAM,Individual,48.87,3,67,68,0,147,2024-06-27,2024-02,2024-02
CUST1075,2024-05-01,Pro,Europe,Individual,32.7,3,529,33,0,589,2025-12-11,2024-05,2024-05
CUST1076,2024-10-01,Enterprise,Asia,SMB,36.44,3,72,65,1,126,2025-02-04,2024-10,2024-10
CUST1077,2023-11-01,Pro,North America,Individual,18.29,2,546,54,0,580,2025-06-03,2023-11,2023-11
CUST1078,2025-01-01,Free,North America,SMB,32.8,2,97,48,1,174,2025-06-24,2025-01,2025-01
CUST1079,2022-11-01,Pro,North America,Individual,35.55,1,152,31,1,210,2023-05-30,2022-11,2022-11
CUST1080,2022-06-01,Free,Asia,SMB,32.69,3,365,63,0,403,2023-07-09,2022-06,2022-06
CUST1081,2023-06-01,Enterprise,Europe,Individual,24.36,2,182,85,0,238,2024-01-25,2023-06,2023-06
CUST1082,2023-09-01,Basic,Europe,SMB,40.19,2,191,21,0,273,2024-05-31,2023-09,2023-09
CUST1083,2024-12-01,Free,Europe,Enterprise,18.38,1,243,78,1,309,2025-10-06,2024-12,2024-12
CUST1084,2024-10-01,Pro,Europe,SMB,14.14,0,405,36,1,438,2025-12-13,2024-10,2024-10
CUST1085,2023-05-01,Free,Asia,Individual,47.77,2,472,29,0,512,2024-09-24,2023-05,2023-05
CUST1086,2025-01-01,Enterprise,LATAM,Individual,46.12,1,452,37,0,473,2026-04-19,2025-01,2025-01
CUST1087,2024-01-01,Enterprise,North America,Individual,11.46,2,567,41,1,593,2025-08-16,2024-01,2024-01
CUST1088,2022-12-01,Pro,North America,Individual,5.0,1,259,77,0,279,2023-09-06,2022-12,2022-12
CUST1089,2023-11-01,Free,Asia,Individual,16.84,2,88,72,0,128,2024-03-08,2023-11,2023-11
CUST1090,2023-10-01,Pro,Europe,SMB,32.69,1,125,20,0,155,2024-03-04,2023-10,2023-10
CUST1091,2023-09-01,Free,Asia,Individual,55.78,1,291,80,1,317,2024-07-14,2023-09,2023-09
CUST1092,2024-03-01,Free,Europe,Individual,32.25,3,383,50,0,419,2025-04-24,2024-03,2024-03
CUST1093,2024-07-01,Pro,Europe,SMB,21.15,2,341,50,1,406,2025-08-11,2024-07,2024-07
CUST1094,2022-06-01,Free,North America,SMB,37.67,3,165,85,0,218,2023-01-05,2022-06,2022-06
CUST1095,2024-03-01,Basic,North America,Individual,32.95,2,502,38,0,510,2025-07-24,2024-03,2024-03
CUST1096,2024-10-01,Enterprise,Asia,Enterprise,10.14,1,459,72,0,541,2026-03-26,2024-10,2024-10
CUST1097,2022-12-01,Free,Europe,Individual,10.25,4,566,95,1,607,2024-07-30,2022-12,2022-12
CUST1098,2022-07-01,Free,LATAM,SMB,10.73,1,175,93,0,210,2023-01-27,2022-07,2022-07
CUST1099,2022-10-01,Enterprise,LATAM,SMB,79.64,2,553,41,0,562,2024-04-15,2022-10,2022-10
CUST1100,2023-05-01,Free,Europe,SMB,50.48,3,116,42,1,174,2023-10-22,2023-05,2023-05
CUST1101,2024-02-01,Pro,LATAM,SMB,24.31,7,138,34,0,177,2024-07-27,2024-02,2024-02
CUST1102,2023-09-01,Enterprise,Europe,Individual,54.95,3,452,45,0,505,2025-01-18,2023-09,2023-09
CUST1103,2024-04-01,Enterprise,Europe,Individual,24.77,3,374,22,0,412,2025-05-18,2024-04,2024-04
CUST1104,2022-02-01,Pro,Asia,SMB,54.35,2,295,39,0,301,2022-11-29,2022-02,2022-02
CUST1105,2022-01-01,Free,Europe,Individual,36.45,1,615,59,0,618,2023-09-11,2022-01,2022-01
CUST1106,2024-12-01,Free,Asia,Enterprise,23.14,0,523,58,0,537,2026-05-22,2024-12,2024-12
CUST1107,2024-02-01,Pro,North America,Individual,47.24,2,362,91,1,437,2025-04-13,2024-02,2024-02
CUST1108,2024-05-01,Pro,Asia,Individual,37.48,0,442,37,1,489,2025-09-02,2024-05,2024-05
CUST1109,2023-09-01,Basic,LATAM,Individual,42.17,1,643,60,1,648,2025-06-10,2023-09,2023-09
CUST1110,2022-11-01,Free,LATAM,Individual,38.88,3,220,89,1,292,2023-08-20,2022-11,2022-11
CUST1111,2022-11-01,Free,Asia,SMB,38.69,2,171,46,0,205,2023-05-25,2022-11,2022-11
CUST1112,2024-12-01,Free,Asia,SMB,49.41,5,102,34,0,173,2025-05-23,2024-12,2024-12
CUST1113,2024-11-01,Pro,Asia,SMB,81.51,1,196,56,0,266,2025-07-25,2024-11,2024-11
CUST1114,2024-10-01,Basic,Asia,Enterprise,57.48,3,197,77,1,264,2025-06-22,2024-10,2024-10
CUST1115,2023-12-01,Enterprise,North America,Enterprise,38.95,2,595,24,0,652,2025-09-13,2023-12,2023-12
CUST1116,2023-10-01,Pro,Europe,Enterprise,29.41,2,288,92,0,364,2024-09-29,2023-10,2023-10
CUST1117,2022-05-01,Free,Europe,Individual,31.39,2,468,26,0,486,2023-08-30,2022-05,2022-05
CUST1118,2024-09-01,Basic,Africa,SMB,12.39,2,140,60,0,201,2025-03-21,2024-09,2024-09
CUST1119,2024-12-01,Basic,Europe,Individual,46.96,2,560,29,1,630,2026-08-23,2024-12,2024-12
CUST1120,2023-08-01,Basic,Europe,Individual,16.73,3,319,81,0,328,2024-06-24,2023-08,2023-08
CUST1121,2023-07-01,Pro,Europe,SMB,28.3,1,591,45,0,615,2025-03-07,2023-07,2023-07
CUST1122,2024-11-01,Pro,Asia,Individual,47.07,2,539,87,0,582,2026-06-06,2024-11,2024-11
CUST1123,2023-05-01,Pro,Asia,Individual,30.73,2,204,43,0,261,2024-01-17,2023-05,2023-05
CUST1124,2024-10-01,Free,North America,Individual,26.14,3,331,97,1,355,2025-09-21,2024-10,2024-10
CUST1125,2022-09-01,Free,Europe,Individual,13.45,1,214,60,1,289,2023-06-17,2022-09,2022-09
CUST1126,2024-02-01,Pro,LATAM,Enterprise,56.7,1,368,84,0,407,2025-03-14,2024-02,2024-02
CUST1127,2022-02-01,Free,Europe,Individual,20.0,0,539,36,1,614,2023-10-08,2022-02,2022-02
CUST1128,2022-09-01,Free,North America,Individual,24.45,2,339,43,0,408,2023-10-14,2022-09,2022-09
CUST1129,2022-09-01,Free,Asia,Individual,5.0,0,536,46,1,545,2024-02-28,2022-09,2022-09
CUST1130,2023-05-01,Pro,LATAM,Individual,34.64,2,375,26,0,440,2024-07-14,2023-05,2023-05
CUST1131,2022-01-01,Free,North America,Enterprise,29.0,3,110,92,0,134,2022-05-15,2022-01,2022-01
CUST1132,2024-01-01,Pro,LATAM,Individual,38.27,0,403,31,0,473,2025-04-18,2024-01,2024-01
CUST1133,2024-01-01,Enterprise,LATAM,SMB,13.86,3,185,22,0,271,2024-09-28,2024-01,2024-01
CUST1134,2024-11-01,Free,Europe,SMB,48.22,1,461,98,0,471,2026-02-15,2024-11,2024-11
CUST1135,2022-03-01,Free,Africa,Enterprise,5.0,0,529,29,0,564,2023-09-16,2022-03,2022-03
CUST1136,2025-01-01,Free,LATAM,SMB,33.34,2,176,52,1,224,2025-08-13,2025-01,2025-01
CUST1137,2024-06-01,Pro,LATAM,Enterprise,37.08,1,510,65,0,557,2025-12-10,2024-06,2024-06
CUST1138,2024-10-01,Free,Asia,Individual,36.04,3,464,78,1,550,2026-04-04,2024-10,2024-10
CUST1139,2022-12-01,Basic,North America,Individual,37.84,0,548,71,0,554,2024-06-07,2022-12,2022-12
CUST1140,2023-07-01,Free,North America,Individual,49.2,2,98,25,1,174,2023-12-22,2023-07,2023-07
CUST1141,2025-01-01,Pro,Europe,Enterprise,58.84,2,635,21,1,685,2026-11-17,2025-01,2025-01
CUST1142,2023-05-01,Basic,North America,Individual,32.2,1,215,48,0,231,2023-12-18,2023-05,2023-05
CUST1143,2022-10-01,Pro,Europe,Individual,17.58,2,233,59,0,264,2023-06-22,2022-10,2022-10
CUST1144,2022-12-01,Enterprise,LATAM,Individual,45.09,1,583,80,0,608,2024-07-31,2022-12,2022-12
CUST1145,2023-04-01,Free,LATAM,Individual,29.96,1,42,87,1,63,2023-06-03,2023-04,2023-04
CUST1146,2023-12-01,Pro,Asia,Individual,57.76,0,303,87,0,315,2024-10-11,2023-12,2023-12
CUST1147,2023-07-01,Free,LATAM,Enterprise,24.16,1,327,48,1,338,2024-06-03,2023-07,2023-07
CUST1148,2022-08-01,Pro,LATAM,Individual,19.56,1,80,81,1,150,2022-12-29,2022-08,2022-08
CUST1149,2024-07-01,Pro,Europe,SMB,37.59,1,529,79,1,529,2025-12-12,2024-07,2024-07
CUST1150,2023-09-01,Pro,North America,SMB,5.0,0,398,60,0,430,2024-11-04,2023-09,2023-09
CUST1151,2023-05-01,Free,Europe,Individual,26.59,3,386,84,0,399,2024-06-03,2023-05,2023-05
CUST1152,2023-11-01,Free,Asia,Individual,29.06,0,32,83,0,95,2024-02-04,2023-11,2023-11
CUST1153,2025-01-01,Basic,Europe,Individual,38.97,1,283,98,0,325,2025-11-22,2025-01,2025-01
CUST1154,2023-04-01,Basic,Asia,Individual,17.07,1,504,82,1,561,2024-10-13,2023-04,2023-04
CUST1155,2022-06-01,Free,North America,SMB,19.17,2,535,67,0,575,2023-12-28,2022-06,2022-06
CUST1156,2022-08-01,Basic,Asia,Individual,55.82,3,285,39,0,365,2023-08-01,2022-08,2022-08
CUST1157,2024-01-01,Free,LATAM,Individual,34.76,2,639,56,1,706,2025-12-07,2024-01,2024-01
CUST1158,2023-06-01,Basic,Asia,SMB,50.56,3,179,83,0,217,2024-01-04,2023-06,2023-06
CUST1159,2024-01-01,Pro,Africa,Enterprise,25.25,1,517,24,1,517,2025-06-01,2024-01,2024-01
CUST1160,2022-12-01,Basic,LATAM,Enterprise,34.02,0,308,53,0,348,2023-11-14,2022-12,2022-12
CUST1161,2023-03-01,Free,Africa,Enterprise,38.86,2,88,58,0,132,2023-07-11,2023-03,2023-03
CUST1162,2024-02-01,Basic,Africa,SMB,66.46,0,475,86,0,562,2025-08-16,2024-02,2024-02
CUST1163,2024-02-01,Free,LATAM,Individual,31.08,1,142,81,0,229,2024-09-17,2024-02,2024-02
CUST1164,2024-08-01,Enterprise,Asia,SMB,32.01,2,598,43,1,676,2026-06-08,2024-08,2024-08
CUST1165,2022-10-01,Free,North America,Individual,54.77,0,518,22,0,598,2024-05-21,2022-10,2022-10
CUST1166,2023-04-01,Pro,Europe,SMB,28.16,3,436,90,1,448,2024-06-22,2023-04,2023-04
CUST1167,2022-07-01,Enterprise,Asia,SMB,40.12,1,396,86,0,466,2023-10-10,2022-07,2022-07
CUST1168,2023-05-01,Pro,Europe,Individual,53.2,4,89,98,0,97,2023-08-06,2023-05,2023-05
CUST1169,2023-11-01,Pro,Europe,SMB,24.63,2,358,69,1,420,2024-12-25,2023-11,2023-11
CUST1170,2024-02-01,Pro,Africa,Enterprise,41.13,1,498,48,1,520,2025-07-05,2024-02,2024-02
CUST1171,2023-09-01,Enterprise,LATAM,Individual,66.42,2,596,93,0,649,2025-06-11,2023-09,2023-09
CUST1172,2023-10-01,Basic,LATAM,Enterprise,51.58,3,92,51,0,138,2024-02-16,2023-10,2023-10
CUST1173,2022-07-01,Basic,Europe,Individual,40.13,1,213,58,0,251,2023-03-09,2022-07,2022-07
CUST1174,2023-02-01,Basic,North America,SMB,30.96,2,340,28,0,426,2024-04-02,2023-02,2023-02
CUST1175,2023-03-01,Basic,North America,SMB,24.12,0,567,33,0,592,2024-10-13,2023-03,2023-03
CUST1176,2022-07-01,Basic,Europe,SMB,17.21,3,206,87,1,206,2023-01-23,2022-07,2022-07
CUST1177,2022-09-01,Basic,North America,Enterprise,62.17,0,604,83,0,617,2024-05-10,2022-09,2022-09
CUST1178,2022-08-01,Free,North America,Enterprise,58.68,1,458,39,0,531,2024-01-14,2022-08,2022-08
CUST1179,2023-11-01,Free,Africa,SMB,23.17,0,102,47,1,166,2024-04-15,2023-11,2023-11
CUST1180,2024-05-01,Free,Asia,Individual,41.08,0,196,33,1,264,2025-01-20,2024-05,2024-05
CUST1181,2023-06-01,Free,Europe,Enterprise,37.0,2,254,63,0,320,2024-04-16,2023-06,2023-06
CUST1182,2024-07-01,Free,North America,Individual,56.32,2,606,96,0,654,2026-04-16,2024-07,2024-07
CUST1183,2024-06-01,Basic,Europe,Enterprise,41.89,3,610,58,1,659,2026-03-22,2024-06,2024-06
CUST1184,2024-11-01,Free,North America,Individual,34.59,0,38,47,0,95,2025-02-04,2024-11,2024-11
CUST1185,2023-06-01,Pro,Africa,Individual,25.25,2,265,83,0,317,2024-04-13,2023-06,2023-06
CUST1186,2023-05-01,Free,Europe,SMB,41.14,4,57,51,0,113,2023-08-22,2023-05,2023-05
CUST1187,2023-02-01,Free,Europe,Individual,28.73,0,56,28,0,141,2023-06-22,2023-02,2023-02
CUST1188,2024-07-01,Pro,Europe,Individual,38.97,0,579,47,0,596,2026-02-17,2024-07,2024-07
CUST1189,2023-12-01,Basic,North America,Individual,33.63,1,225,36,0,240,2024-07-28,2023-12,2023-12
CUST1190,2024-11-01,Free,Asia,Individual,28.3,1,232,96,1,233,2025-06-22,2024-11,2024-11
CUST1191,2024-10-01,Pro,Asia,Individual,17.49,2,114,74,0,126,2025-02-04,2024-10,2024-10
CUST1192,2022-03-01,Pro,Asia,Individual,44.26,1,59,29,1,103,2022-06-12,2022-03,2022-03
CUST1193,2025-01-01,Free,North America,Individual,35.77,1,495,99,0,574,2026-07-29,2025-01,2025-01
CUST1194,2024-02-01,Free,Asia,Individual,67.17,1,128,25,1,199,2024-08-18,2024-02,2024-02
CUST1195,2023-11-01,Enterprise,Asia,SMB,16.42,3,219,67,0,261,2024-07-19,2023-11,2023-11
CUST1196,2023-03-01,Basic,LATAM,Individual,46.26,2,41,94,0,112,2023-06-21,2023-03,2023-03
CUST1197,2022-04-01,Basic,Europe,Enterprise,33.51,3,632,86,0,685,2024-02-15,2022-04,2022-04
CUST1198,2024-05-01,Pro,Europe,Enterprise,72.8,1,59,60,0,132,2024-09-10,2024-05,2024-05
CUST1199,2023-10-01,Free,Asia,Individual,44.88,0,67,98,0,97,2024-01-06,2023-10,2023-10
CUST1200,2024-01-01,Basic,Asia,SMB,40.84,3,601,79,0,676,2025-11-07,2024-01,2024-01
